close,high,low,n,open,date,volume,vw
744.52,744.52,744.335,829,744.34,2026-06-22 13:12:00-04:00,43013,744.423772
744.56,744.56,744.36,716,744.51,2026-06-22 13:13:00-04:00,36788,744.507259
744.59,744.59,744.34,855,744.565,2026-06-22 13:14:00-04:00,49218,744.4752
744.96,745.03,744.58,1126,744.6,2026-06-22 13:15:00-04:00,66999,744.871804
744.82,744.98,744.72,839,744.98,2026-06-22 13:16:00-04:00,48822,744.817494
744.71,744.85,744.65,668,744.81,2026-06-22 13:17:00-04:00,37055,744.74818
744.9502,745.0,744.75,609,744.75,2026-06-22 13:18:00-04:00,29179,744.846915
745.05,745.08,744.82,773,744.96,2026-06-22 13:19:00-04:00,37743,744.987701
745.03,745.26,745.02,979,745.04,2026-06-22 13:20:00-04:00,52331,745.17342
744.86,745.07,744.81,716,745.02,2026-06-22 13:21:00-04:00,31491,744.918087
744.77,744.97,744.7,685,744.9,2026-06-22 13:22:00-04:00,25302,744.831611
744.91,744.99,744.73,659,744.76,2026-06-22 13:23:00-04:00,29422,744.908469
744.89,745.01,744.86,683,744.905,2026-06-22 13:24:00-04:00,29076,744.944572
744.7609,744.9,744.72,528,744.9,2026-06-22 13:25:00-04:00,17858,744.802789
744.91,744.91,744.69,752,744.77,2026-06-22 13:26:00-04:00,27557,744.829225
744.81,745.01,744.8,740,744.92,2026-06-22 13:27:00-04:00,25178,744.909739
744.85,744.98,744.75,758,744.82,2026-06-22 13:28:00-04:00,26740,744.881523
744.7,744.855,744.7,737,744.85,2026-06-22 13:29:00-04:00,24730,744.795951
744.8124,744.8378,744.6,991,744.73,2026-06-22 13:30:00-04:00,31078,744.742235
744.7,744.84,744.67,783,744.83,2026-06-22 13:31:00-04:00,20835,744.747697
744.49,744.72,744.38,1285,744.71,2026-06-22 13:32:00-04:00,47499,744.480759
744.36,744.54,744.31,1325,744.5,2026-06-22 13:33:00-04:00,177214,744.388268
744.5,744.55,744.34,1389,744.37,2026-06-22 13:34:00-04:00,51008,744.448515
744.27,744.5,744.22,1201,744.49,2026-06-22 13:35:00-04:00,42930,744.348469
744.0599,744.29,743.98,1884,744.27,2026-06-22 13:36:00-04:00,60071,744.089032
744.31,744.32,744.06,1274,744.06,2026-06-22 13:37:00-04:00,169068,744.219733
744.375,744.48,744.285,937,744.3114,2026-06-22 13:38:00-04:00,40246,744.3809
744.47,744.475,744.3,905,744.36,2026-06-22 13:39:00-04:00,42485,744.411842
744.4,744.58,744.29,835,744.46,2026-06-22 13:40:00-04:00,27299,744.399734
744.36,744.47,744.35,815,744.4,2026-06-22 13:41:00-04:00,22350,744.409689
744.38,744.5,744.31,849,744.37,2026-06-22 13:42:00-04:00,23758,744.41497
744.34,744.41,744.27,687,744.37,2026-06-22 13:43:00-04:00,17659,744.349821
744.36,744.43,744.25,984,744.33,2026-06-22 13:44:00-04:00,61213,744.358682
744.46,744.47,744.25,801,744.36,2026-06-22 13:45:00-04:00,27711,744.369882
744.53,744.53,744.3,707,744.47,2026-06-22 13:46:00-04:00,29193,744.390358
744.58,744.66,744.51,1054,744.525,2026-06-22 13:47:00-04:00,47641,744.601907
744.67,744.8,744.55,1170,744.58,2026-06-22 13:48:00-04:00,58492,744.667265
744.8,744.85,744.63,727,744.67,2026-06-22 13:49:00-04:00,42049,744.767389
744.85,744.925,744.775,908,744.78,2026-06-22 13:50:00-04:00,42412,744.879447
744.78,744.91,744.68,777,744.85,2026-06-22 13:51:00-04:00,33839,744.783612
745.05,745.065,744.71,1008,744.78,2026-06-22 13:52:00-04:00,174980,744.8839
745.15,745.165,745.03,941,745.0407,2026-06-22 13:53:00-04:00,50010,745.104052
745.23,745.34,745.13,1237,745.15,2026-06-22 13:54:00-04:00,65366,745.236953
745.07,745.23,745.02,1060,745.22,2026-06-22 13:55:00-04:00,42262,745.102931
745.21,745.23,745.06,1060,745.06,2026-06-22 13:56:00-04:00,48182,745.157892
745.07,745.22,744.97,892,745.2,2026-06-22 13:57:00-04:00,34932,745.0925
744.98,745.095,744.85,877,745.08,2026-06-22 13:58:00-04:00,37623,744.970433
744.69,744.979,744.69,902,744.97,2026-06-22 13:59:00-04:00,540801,744.806364
744.78,744.81,744.63,1527,744.71,2026-06-22 14:00:00-04:00,79641,744.713636
744.61,744.86,744.58,898,744.78,2026-06-22 14:01:00-04:00,44078,744.707617
744.58,744.73,744.5,1174,744.62,2026-06-22 14:02:00-04:00,68170,744.615801
744.3,744.65,744.3,1105,744.58,2026-06-22 14:03:00-04:00,63743,744.442608
744.505,744.555,744.28,1245,744.31,2026-06-22 14:04:00-04:00,50207,744.451992
744.57,744.64,744.49,1647,744.5029,2026-06-22 14:05:00-04:00,92283,744.580638
744.76,744.82,744.48,1754,744.565,2026-06-22 14:06:00-04:00,100786,744.667349
744.78,744.81,744.7,821,744.76,2026-06-22 14:07:00-04:00,40048,744.762734
744.85,744.88,744.76,1021,744.77,2026-06-22 14:08:00-04:00,43643,744.82304
744.925,744.93,744.78,1081,744.84,2026-06-22 14:09:00-04:00,178956,744.841726
745.04,745.04,744.92,1064,744.925,2026-06-22 14:10:00-04:00,51111,744.994032
744.73,745.06,744.71,913,745.04,2026-06-22 14:11:00-04:00,788186,744.875776
744.86,744.895,744.69,917,744.73,2026-06-22 14:12:00-04:00,39987,744.788645
744.96,744.99,744.83,908,744.86,2026-06-22 14:13:00-04:00,40727,744.914817
744.9702,745.03,744.94,731,744.96,2026-06-22 14:14:00-04:00,34282,744.985582
745.0469,745.14,744.98,899,744.98,2026-06-22 14:15:00-04:00,40949,745.093546
745.19,745.25,745.04,1090,745.04,2026-06-22 14:16:00-04:00,53557,745.169723
745.15,745.25,745.09,917,745.195,2026-06-22 14:17:00-04:00,39534,745.167588
745.28,745.3,745.12,1371,745.14,2026-06-22 14:18:00-04:00,63172,745.251342
745.225,745.34,745.16,896,745.28,2026-06-22 14:19:00-04:00,36880,745.246572
745.65,745.74,745.23,2047,745.23,2026-06-22 14:20:00-04:00,124849,745.567172
745.55,745.72,745.55,2203,745.65,2026-06-22 14:21:00-04:00,78613,745.655433
745.44,745.58,745.19,2707,745.55,2026-06-22 14:22:00-04:00,85270,745.452113
745.38,745.46,745.32,2289,745.43,2026-06-22 14:23:00-04:00,74982,745.387554
745.41,745.5,745.36,1909,745.38,2026-06-22 14:24:00-04:00,38996,745.413479
745.31,745.46,745.26,2266,745.39,2026-06-22 14:25:00-04:00,42080,745.350226
745.035,745.32,744.96,2696,745.31,2026-06-22 14:26:00-04:00,66035,745.149726
745.1,745.121,744.95,2567,745.035,2026-06-22 14:27:00-04:00,77565,745.046567
745.0,745.13,744.97,2532,745.11,2026-06-22 14:28:00-04:00,68225,745.034349
745.1299,745.155,744.92,2648,745.0,2026-06-22 14:29:00-04:00,73384,745.043287
745.4,745.435,745.13,2716,745.13,2026-06-22 14:30:00-04:00,82649,745.320231
745.405,745.5301,745.36,2403,745.41,2026-06-22 14:31:00-04:00,60151,745.439228
745.18,745.45,744.91,2853,745.41,2026-06-22 14:32:00-04:00,85751,745.257454
745.04,745.3,745.01,2558,745.19,2026-06-22 14:33:00-04:00,70506,745.141558
745.0299,745.085,744.93,2395,745.04,2026-06-22 14:34:00-04:00,60478,745.029181
745.02,745.08,744.96,3048,745.02,2026-06-22 14:35:00-04:00,36469,745.030132
745.12,745.19,744.9999,1478,745.04,2026-06-22 14:36:00-04:00,40317,745.094053
745.06,745.21,745.01,1122,745.12,2026-06-22 14:37:00-04:00,57449,745.096322
745.03,745.185,745.0101,989,745.06,2026-06-22 14:38:00-04:00,43064,745.110447
744.93,745.14,744.89,1279,745.03,2026-06-22 14:39:00-04:00,68103,745.023258
744.87,745.005,744.86,1185,744.93,2026-06-22 14:40:00-04:00,59575,744.920646
744.87,744.93,744.74,1452,744.865,2026-06-22 14:41:00-04:00,66540,744.853336
744.86,744.94,744.79,1232,744.87,2026-06-22 14:42:00-04:00,59347,744.836325
744.76,744.88,744.69,1000,744.85,2026-06-22 14:43:00-04:00,174712,744.778006
744.5,744.77,744.49,1344,744.77,2026-06-22 14:44:00-04:00,68323,744.566137
744.62,744.67,744.4,1527,744.51,2026-06-22 14:45:00-04:00,80235,744.579566
744.575,744.68,744.52,997,744.6,2026-06-22 14:46:00-04:00,39933,744.595096
744.765,744.785,744.55,1041,744.58,2026-06-22 14:47:00-04:00,49777,744.702643
744.68,744.765,744.63,789,744.765,2026-06-22 14:48:00-04:00,35933,744.675865
744.77,744.83,744.67,1403,744.68,2026-06-22 14:49:00-04:00,107171,744.765492
744.56,744.85,744.56,1133,744.771,2026-06-22 14:50:00-04:00,95317,744.660709
744.4,744.57,744.355,1365,744.57,2026-06-22 14:51:00-04:00,79802,744.432959
743.89,744.41,743.86,2208,744.41,2026-06-22 14:52:00-04:00,146610,744.061955
743.9937,744.07,743.7309,1488,743.9,2026-06-22 14:53:00-04:00,85365,743.937621
